"Day","Description","ManuPreference","CompPreference","AvgUserCount","UserCountStdDev"
"40","F1","flat","audio","395.5625","219.3842"
"40","F1","flat","dvd","355.8000","194.0700"
"40","F1","flat","tv","361.3250","219.9351"
"40","F1","lioneer","audio","382.9750","226.1698"
"40","F1","lioneer","dvd","412.8250","244.4131"
"40","F1","lioneer","tv","396.8000","221.3686"
"40","F1","pg","audio","354.0875","208.4363"
"40","F1","pg","dvd","388.9875","220.6074"
"40","F1","pg","tv","346.2500","212.0610"
"40","F2","flat","audio","357.2375","169.4388"
"40","F2","flat","dvd","327.4500","160.7384"
"40","F2","flat","tv","348.0500","185.2477"
"40","F2","lioneer","audio","343.2375","173.8300"
"40","F2","lioneer","dvd","369.4125","206.0655"
"40","F2","lioneer","tv","354.4375","174.1131"
"40","F2","pg","audio","326.8500","174.8942"
"40","F2","pg","dvd","360.6500","198.5275"
"40","F2","pg","tv","321.2500","156.9123"
"40","Informational Search","flat","audio","199.4250","319.5885"
"40","Informational Search","flat","dvd","259.2625","436.1030"
"40","Informational Search","flat","tv","309.5500","522.7745"
"40","Informational Search","lioneer","audio","361.3750","571.4233"
"40","Informational Search","lioneer","dvd","198.6750","320.1959"
"40","Informational Search","lioneer","tv","281.3625","444.7668"
"40","Informational Search","pg","audio","295.5500","514.8449"
"40","Informational Search","pg","dvd","295.9125","499.3101"
"40","Informational Search","pg","tv","333.0625","550.8742"
"40","Non-Searching","flat","audio","8370.4375","860.9161"
"40","Non-Searching","flat","dvd","8428.9500","842.0573"
"40","Non-Searching","flat","tv","8375.9500","844.7213"
"40","Non-Searching","lioneer","audio","8263.5375","979.6740"
"40","Non-Searching","lioneer","dvd","8332.7125","946.6136"
"40","Non-Searching","lioneer","tv","8251.9000","864.3817"
"40","Non-Searching","pg","audio","8440.1000","801.0134"
"40","Non-Searching","pg","dvd","8297.9250","833.1597"
"40","Non-Searching","pg","tv","8387.4250","932.9077"
"40","Transacted","flat","audio","142.9625","65.3687"
"40","Transacted","flat","dvd","137.1625","65.4722"
"40","Transacted","flat","tv","139.6375","62.4516"
"40","Transacted","lioneer","audio","138.3875","65.5218"
"40","Transacted","lioneer","dvd","145.2625","71.3960"
"40","Transacted","lioneer","tv","146.5125","69.1366"
"40","Transacted","pg","audio","130.9125","63.5522"
"40","Transacted","pg","dvd","144.1500","68.1568"
"40","Transacted","pg","tv","132.4500","64.2561"
"41","F0","flat","audio","480.6625","343.4862"
"41","F0","flat","dvd","482.7250","363.8174"
"41","F0","flat","tv","494.6750","375.9889"
"41","F0","lioneer","audio","554.8000","450.1996"
"41","F0","lioneer","dvd","483.4250","366.4257"
"41","F0","lioneer","tv","548.8875","369.8128"
"41","F0","pg","audio","477.7500","354.0547"
"41","F0","pg","dvd","516.4875","357.0062"
"41","F0","pg","tv","514.3625","426.0616"
"41","F1","flat","audio","382.6375","220.8409"
"41","F1","flat","dvd","354.5625","196.5452"
"41","F1","flat","tv","357.9375","206.5433"
"41","F1","lioneer","audio","386.0875","222.5688"
"41","F1","lioneer","dvd","399.6000","238.4397"
"41","F1","lioneer","tv","399.5500","209.1170"
"41","F1","pg","audio","350.2875","193.2682"
"41","F1","pg","dvd","383.4375","206.8190"
"41","F1","pg","tv","352.6250","208.5350"
"41","F2","flat","audio","357.1750","171.4212"
"41","F2","flat","dvd","324.9500","157.7862"
"41","F2","flat","tv","343.9125","177.4286"
"41","F2","lioneer","audio","350.5750","173.9699"
"41","F2","lioneer","dvd","368.5750","205.4803"
"41","F2","lioneer","tv","355.2500","175.2593"
"41","F2","pg","audio","327.6375","166.3695"
"41","F2","pg","dvd","362.1750","192.3586"
"41","F2","pg","tv","326.8125","159.8622"
"41","Informational Search","flat","audio","281.5750","485.8813"
"41","Informational Search","flat","dvd","332.0125","537.0303"
"41","Informational Search","flat","tv","268.2375","458.8880"
"41","Informational Search","lioneer","audio","272.2375","441.9389"
"41","Informational Search","lioneer","dvd","254.8250","437.1462"
"41","Informational Search","lioneer","tv","265.4125","431.1468"
"41","Informational Search","pg","audio","378.1750","578.2074"
"41","Informational Search","pg","dvd","220.2125","364.7323"
"41","Informational Search","pg","tv","284.6000","456.9005"
"41","Non-Searching","flat","audio","8369.3375","850.9988"
"41","Non-Searching","flat","dvd","8375.4250","885.7881"
"41","Non-Searching","flat","tv","8399.0375","804.7958"
"41","Non-Searching","lioneer","audio","8302.0125","922.3849"
"41","Non-Searching","lioneer","dvd","8363.9375","954.0408"
"41","Non-Searching","lioneer","tv","8290.4500","894.7897"
"41","Non-Searching","pg","audio","8338.2750","891.6676"
"41","Non-Searching","pg","dvd","8379.9125","784.5468"
"41","Non-Searching","pg","tv","8394.6125","922.6147"
"41","Transacted","flat","audio","128.6125","55.9226"
"41","Transacted","flat","dvd","130.3250","60.6574"
"41","Transacted","flat","tv","136.2000","65.9726"
"41","Transacted","lioneer","audio","134.2875","67.1804"
"41","Transacted","lioneer","dvd","129.6375","62.5928"
"41","Transacted","lioneer","tv","140.4500","69.8602"
"41","Transacted","pg","audio","127.8750","61.9071"
"41","Transacted","pg","dvd","137.7750","58.9175"
"41","Transacted","pg","tv","126.9875","64.4212"
"42","F0","flat","audio","487.9125","359.1373"
"42","F0","flat","dvd","515.3125","399.9730"
"42","F0","flat","tv","492.8625","373.9346"
"42","F0","lioneer","audio","534.4250","411.7993"
"42","F0","lioneer","dvd","477.0875","389.2943"
"42","F0","lioneer","tv","525.2750","377.9026"
"42","F0","pg","audio","538.9500","405.6845"
"42","F0","pg","dvd","478.9000","336.5643"
"42","F0","pg","tv","512.0125","414.7279"
"42","F1","flat","audio","374.8000","213.1565"
"42","F1","flat","dvd","360.1875","199.3877"
"42","F1","flat","tv","353.2500","193.0506"
"42","F1","lioneer","audio","391.6375","226.4376"
"42","F1","lioneer","dvd","381.1125","231.2734"
"42","F1","lioneer","tv","395.6250","209.9142"
"42","F1","pg","audio","360.5875","191.2046"
"42","F1","pg","dvd","374.4250","195.4232"
"42","F1","pg","tv","361.6875","216.6158"
"42","F2","flat","audio","357.0000","178.2786"
"42","F2","flat","dvd","326.7625","156.2317"
"42","F2","flat","tv","338.9000","170.2943"
"42","F2","lioneer","audio","354.4625","173.1805"
"42","F2","lioneer","dvd","371.2125","206.9989"
"42","F2","lioneer","tv","359.0750","178.3903"
"42","F2","pg","audio","333.7125","168.0244"
"42","F2","pg","dvd","362.0125","189.1504"
"42","F2","pg","tv","327.9625","159.7246"
"42","Informational Search","flat","audio","228.7375","374.9868"
"42","Informational Search","flat","dvd","283.8000","448.9435"
"42","Informational Search","flat","tv","373.1750","588.8581"
"42","Informational Search","lioneer","audio","283.8625","479.5203"
"42","Informational Search","lioneer","dvd","346.8250","557.6782"
"42","Informational Search","lioneer","tv","289.7500","492.4915"
"42","Informational Search","pg","audio","251.5375","394.1033"
"42","Informational Search","pg","dvd","349.7750","571.8131"
"42","Informational Search","pg","tv","199.5875","329.3058"
"42","Non-Searching","flat","audio","8420.5875","881.1506"
"42","Non-Searching","flat","dvd","8379.9500","903.9128"
"42","Non-Searching","flat","tv","8308.1000","903.7572"
"42","Non-Searching","lioneer","audio","8309.0125","832.0909"
"42","Non-Searching","lioneer","dvd","8295.0375","988.8768"
"42","Non-Searching","lioneer","tv","8296.3500","894.1148"
"42","Non-Searching","pg","audio","8385.0000","857.9809"
"42","Non-Searching","pg","dvd","8308.1625","851.1175"
"42","Non-Searching","pg","tv","8475.2875","826.3857"
"42","Transacted","flat","audio","130.9625","56.3772"
"42","Transacted","flat","dvd","133.9875","65.5405"
"42","Transacted","flat","tv","133.7125","60.8402"
"42","Transacted","lioneer","audio","126.6000","57.5898"
"42","Transacted","lioneer","dvd","128.7250","63.5689"
"42","Transacted","lioneer","tv","133.9250","70.7525"
"42","Transacted","pg","audio","130.2125","68.4297"
"42","Transacted","pg","dvd","126.7250","56.0647"
"42","Transacted","pg","tv","123.4625","59.3734"
"43","F0","flat","audio","462.8625","357.7883"
"43","F0","flat","dvd","510.1750","393.0995"
"43","F0","flat","tv","545.5875","446.2550"
"43","F0","lioneer","audio","525.7625","367.1520"
"43","F0","lioneer","dvd","520.1875","432.5130"
"43","F0","lioneer","tv","521.2500","394.9374"
"43","F0","pg","audio","508.7750","378.3227"
"43","F0","pg","dvd","524.5625","409.5584"
"43","F0","pg","tv","460.6125","348.8775"
"43","F1","flat","audio","364.5000","210.0187"
"43","F1","flat","dvd","366.8250","208.9498"
"43","F1","flat","tv","361.9875","194.9952"
"43","F1","lioneer","audio","388.7500","217.7135"
"43","F1","lioneer","dvd","377.1375","223.9300"
"43","F1","lioneer","tv","388.0250","207.9116"
"43","F1","pg","audio","368.9375","199.8252"
"43","F1","pg","dvd","371.9750","191.6411"
"43","F1","pg","tv","355.5625","216.7092"
"43","F2","flat","audio","348.0125","182.7384"
"43","F2","flat","dvd","327.2750","162.1466"
"43","F2","flat","tv","339.2750","161.6552"
"43","F2","lioneer","audio","356.3750","168.8725"
"43","F2","lioneer","dvd","370.6500","202.9637"
"43","F2","lioneer","tv","362.9125","174.6673"
"43","F2","pg","audio","330.3750","161.4790"
"43","F2","pg","dvd","360.3500","176.3138"
"43","F2","pg","tv","322.5875","154.3390"
"43","Informational Search","flat","audio","313.8875","527.9267"
"43","Informational Search","flat","dvd","278.6000","475.8307"
"43","Informational Search","flat","tv","309.6625","482.6645"
"43","Informational Search","lioneer","audio","283.7000","457.3215"
"43","Informational Search","lioneer","dvd","264.8750","435.3195"
"43","Informational Search","lioneer","tv","371.5750","566.5284"
"43","Informational Search","pg","audio","322.4625","513.6233"
"43","Informational Search","pg","dvd","380.9625","583.2640"
"43","Informational Search","pg","tv","337.6250","556.4329"
"43","Non-Searching","flat","audio","8379.2250","852.8675"
"43","Non-Searching","flat","dvd","8382.3250","881.2732"
"43","Non-Searching","flat","tv","8301.5750","931.2702"
"43","Non-Searching","lioneer","audio","8309.6875","917.9098"
"43","Non-Searching","lioneer","dvd","8326.7250","940.2718"
"43","Non-Searching","lioneer","tv","8218.0375","945.2948"
"43","Non-Searching","pg","audio","8339.5125","930.1816"
"43","Non-Searching","pg","dvd","8221.1750","958.1931"
"43","Non-Searching","pg","tv","8397.0250","912.1146"
"43","Transacted","flat","audio","131.5125","67.7543"
"43","Transacted","flat","dvd","134.8000","67.2988"
"43","Transacted","flat","tv","141.9125","72.9630"
"43","Transacted","lioneer","audio","135.7250","63.5632"
"43","Transacted","lioneer","dvd","140.4250","70.0237"
"43","Transacted","lioneer","tv","138.2000","64.6710"
"43","Transacted","pg","audio","129.9375","62.5263"
"43","Transacted","pg","dvd","140.9750","61.5682"
"43","Transacted","pg","tv","126.5875","62.8241"
"44","F0","flat","audio","490.1875","362.5286"
"44","F0","flat","dvd","502.4250","388.4856"
"44","F0","flat","tv","546.8250","438.2424"
"44","F0","lioneer","audio","518.0625","404.5626"
"44","F0","lioneer","dvd","502.8750","401.3577"
"44","F0","lioneer","tv","561.2375","416.7575"
"44","F0","pg","audio","525.2625","403.8350"
"44","F0","pg","dvd","567.6125","469.9076"
"44","F0","pg","tv","500.9000","404.8577"
"44","F1","flat","audio","357.5250","200.4299"
"44","F1","flat","dvd","364.6500","209.9598"
"44","F1","flat","tv","369.1625","208.9346"
"44","F1","lioneer","audio","381.2250","215.2012"
"44","F1","lioneer","dvd","369.9500","222.9411"
"44","F1","lioneer","tv","391.1500","208.9002"
"44","F1","pg","audio","371.2125","208.2393"
"44","F1","pg","dvd","384.0375","203.9774"
"44","F1","pg","tv","354.8000","215.2281"
"44","F2","flat","audio","335.5875","174.4273"
"44","F2","flat","dvd","322.1750","161.4453"
"44","F2","flat","tv","332.5500","157.7081"
"44","F2","lioneer","audio","350.3125","169.6118"
"44","F2","lioneer","dvd","360.5375","200.5663"
"44","F2","lioneer","tv","357.3000","172.4571"
"44","F2","pg","audio","328.8750","159.5273"
"44","F2","pg","dvd","355.6250","165.0182"
"44","F2","pg","tv","319.2750","153.5506"
"44","Informational Search","flat","audio","248.3500","392.0021"
"44","Informational Search","flat","dvd","237.0000","403.1387"
"44","Informational Search","flat","tv","240.8375","414.1802"
"44","Informational Search","lioneer","audio","294.9000","485.6899"
"44","Informational Search","lioneer","dvd","345.2125","554.2355"
"44","Informational Search","lioneer","tv","287.6750","457.0840"
"44","Informational Search","pg","audio","266.1750","449.1895"
"44","Informational Search","pg","dvd","405.1625","575.9383"
"44","Informational Search","pg","tv","315.6500","505.1200"
"44","Non-Searching","flat","audio","8415.3875","937.6563"
"44","Non-Searching","flat","dvd","8427.7000","818.9991"
"44","Non-Searching","flat","tv","8360.8750","876.7386"
"44","Non-Searching","lioneer","audio","8305.1375","896.5428"
"44","Non-Searching","lioneer","dvd","8271.3625","975.1035"
"44","Non-Searching","lioneer","tv","8243.8625","919.4125"
"44","Non-Searching","pg","audio","8363.0125","869.5986"
"44","Non-Searching","pg","dvd","8130.3625","1017.0301"
"44","Non-Searching","pg","tv","8364.1000","869.8525"
"44","Transacted","flat","audio","152.9625","70.6894"
"44","Transacted","flat","dvd","146.0500","60.2544"
"44","Transacted","flat","tv","149.7500","66.2766"
"44","Transacted","lioneer","audio","150.3625","72.2178"
"44","Transacted","lioneer","dvd","150.0625","71.9544"
"44","Transacted","lioneer","tv","158.7750","78.8741"
"44","Transacted","pg","audio","145.4625","74.0326"
"44","Transacted","pg","dvd","157.2000","74.3560"
"44","Transacted","pg","tv","145.2750","73.1773"
"45","F0","flat","audio","475.5750","397.8332"
"45","F0","flat","dvd","478.2000","357.3042"
"45","F0","flat","tv","510.7750","402.0651"
"45","F0","lioneer","audio","521.5750","383.4186"
"45","F0","lioneer","dvd","537.5500","437.2228"
"45","F0","lioneer","tv","545.2500","404.8442"
"45","F0","pg","audio","510.8500","377.8856"
"45","F0","pg","dvd","615.1625","459.8736"
"45","F0","pg","tv","521.8875","383.7942"
"45","F1","flat","audio","354.7875","206.1018"
"45","F1","flat","dvd","357.3250","204.0171"
"45","F1","flat","tv","371.6000","216.9874"
"45","F1","lioneer","audio","380.9375","214.7456"
"45","F1","lioneer","dvd","373.5000","219.7851"
"45","F1","lioneer","tv","392.9875","212.0365"
"45","F1","pg","audio","370.5625","212.2354"
"45","F1","pg","dvd","399.8125","225.2797"
"45","F1","pg","tv","356.5875","210.0538"
"45","F2","flat","audio","327.5000","176.5898"
"45","F2","flat","dvd","318.8750","157.4050"
"45","F2","flat","tv","325.0500","150.1358"
"45","F2","lioneer","audio","346.1375","169.5006"
"45","F2","lioneer","dvd","352.1625","189.4827"
"45","F2","lioneer","tv","351.3125","168.2689"
"45","F2","pg","audio","323.1750","152.3724"
"45","F2","pg","dvd","358.0375","165.5342"
"45","F2","pg","tv","318.3875","156.5425"
"45","Informational Search","flat","audio","187.5625","297.0436"
"45","Informational Search","flat","dvd","327.5875","531.8591"
"45","Informational Search","flat","tv","308.9000","518.2898"
"45","Informational Search","lioneer","audio","292.6625","475.3642"
"45","Informational Search","lioneer","dvd","327.5875","519.0051"
"45","Informational Search","lioneer","tv","296.5750","488.0538"
"45","Informational Search","pg","audio","234.0250","391.0896"
"45","Informational Search","pg","dvd","410.1125","573.5845"
"45","Informational Search","pg","tv","309.2125","490.1034"
"45","Non-Searching","flat","audio","8514.7000","884.0323"
"45","Non-Searching","flat","dvd","8380.3500","874.1945"
"45","Non-Searching","flat","tv","8344.0750","892.9277"
"45","Non-Searching","lioneer","audio","8314.6125","900.5318"
"45","Non-Searching","lioneer","dvd","8257.0500","948.6217"
"45","Non-Searching","lioneer","tv","8261.9375","895.2302"
"45","Non-Searching","pg","audio","8419.8125","833.8488"
"45","Non-Searching","pg","dvd","8058.0750","992.2621"
"45","Non-Searching","pg","tv","8350.6000","945.6914"
"45","Transacted","flat","audio","139.8750","65.2707"
"45","Transacted","flat","dvd","137.6625","58.1620"
"45","Transacted","flat","tv","139.6000","61.4267"
"45","Transacted","lioneer","audio","144.0750","65.4809"
"45","Transacted","lioneer","dvd","152.1500","72.8571"
"45","Transacted","lioneer","tv","151.9375","64.7422"
"45","Transacted","pg","audio","141.5750","63.9802"
"45","Transacted","pg","dvd","158.8000","78.1897"
"45","Transacted","pg","tv","143.3250","67.5038"
"46","F0","flat","audio","431.8875","347.1578"
"46","F0","flat","dvd","509.9250","384.4604"
"46","F0","flat","tv","524.0750","400.4975"
"46","F0","lioneer","audio","523.8500","379.1189"
"46","F0","lioneer","dvd","552.5000","433.5994"
"46","F0","lioneer","tv","540.8500","388.7662"
"46","F0","pg","audio","479.4375","352.1060"
"46","F0","pg","dvd","651.6375","433.7971"
"46","F0","pg","tv","533.5625","436.3819"
"46","F1","flat","audio","343.4500","215.4166"
"46","F1","flat","dvd","361.9625","200.9427"
"46","F1","flat","tv","374.5500","212.4930"
"46","F1","lioneer","audio","379.6750","210.8244"
"46","F1","lioneer","dvd","382.5500","220.4493"
"46","F1","lioneer","tv","394.8375","212.3698"
"46","F1","pg","audio","366.2875","208.2618"
"46","F1","pg","dvd","423.4000","236.1039"
"46","F1","pg","tv","368.6000","214.8038"
"46","F2","flat","audio","326.2000","177.3789"
"46","F2","flat","dvd","323.8250","161.0098"
"46","F2","flat","tv","329.9500","151.9348"
"46","F2","lioneer","audio","346.6000","173.0244"
"46","F2","lioneer","dvd","352.2000","182.7414"
"46","F2","lioneer","tv","352.1375","167.5297"
"46","F2","pg","audio","327.0500","154.4175"
"46","F2","pg","dvd","367.2125","170.9374"
"46","F2","pg","tv","324.1250","158.3384"
"46","Informational Search","flat","audio","367.4125","585.6450"
"46","Informational Search","flat","dvd","301.1750","472.6834"
"46","Informational Search","flat","tv","296.1500","478.3717"
"46","Informational Search","lioneer","audio","211.3875","326.0059"
"46","Informational Search","lioneer","dvd","282.8250","465.9662"
"46","Informational Search","lioneer","tv","426.7000","604.7475"
"46","Informational Search","pg","audio","312.4750","514.6261"
"46","Informational Search","pg","dvd","367.6875","536.2180"
"46","Informational Search","pg","tv","316.3625","514.6975"
"46","Non-Searching","flat","audio","8411.7500","918.8084"
"46","Non-Searching","flat","dvd","8372.4000","892.8137"
"46","Non-Searching","flat","tv","8341.8250","929.6217"
"46","Non-Searching","lioneer","audio","8405.0125","878.7262"
"46","Non-Searching","lioneer","dvd","8289.9250","912.2283"
"46","Non-Searching","lioneer","tv","8144.6125","988.1744"
"46","Non-Searching","pg","audio","8390.0125","835.5350"
"46","Non-Searching","pg","dvd","8041.6125","971.9173"
"46","Non-Searching","pg","tv","8330.4875","974.0531"
"46","Transacted","flat","audio","119.3000","57.1326"
"46","Transacted","flat","dvd","130.7125","63.3751"
"46","Transacted","flat","tv","133.4500","65.7023"
"46","Transacted","lioneer","audio","133.4750","60.5904"
"46","Transacted","lioneer","dvd","140.0000","61.9714"
"46","Transacted","lioneer","tv","140.8625","63.9196"
"46","Transacted","pg","audio","124.7375","57.1825"
"46","Transacted","pg","dvd","148.4500","67.2928"
"46","Transacted","pg","tv","126.8625","61.3545"
"47","F0","flat","audio","500.3750","392.1728"
"47","F0","flat","dvd","519.6000","380.1319"
"47","F0","flat","tv","525.5375","405.2133"
"47","F0","lioneer","audio","479.8625","350.7583"
"47","F0","lioneer","dvd","536.8000","408.6341"
"47","F0","lioneer","tv","608.0375","435.5485"
"47","F0","pg","audio","505.9750","372.0817"
"47","F0","pg","dvd","655.3625","421.7580"
"47","F0","pg","tv","544.2250","451.1024"
"47","F1","flat","audio","345.9375","210.9248"
"47","F1","flat","dvd","367.1750","204.4049"
"47","F1","flat","tv","378.2000","214.3669"
"47","F1","lioneer","audio","372.9500","212.1446"
"47","F1","lioneer","dvd","387.9125","223.9353"
"47","F1","lioneer","tv","408.1250","217.5088"
"47","F1","pg","audio","363.9500","197.1855"
"47","F1","pg","dvd","441.3125","234.7268"
"47","F1","pg","tv","381.6375","231.1662"
"47","F2","flat","audio","332.4875","177.7358"
"47","F2","flat","dvd","326.2375","165.6621"
"47","F2","flat","tv","335.0875","161.2290"
"47","F2","lioneer","audio","349.2125","177.2422"
"47","F2","lioneer","dvd","355.8250","177.7590"
"47","F2","lioneer","tv","362.8250","172.6419"
"47","F2","pg","audio","336.2375","153.9472"
"47","F2","pg","dvd","378.8625","178.6385"
"47","F2","pg","tv","332.9250","164.8861"
"47","Informational Search","flat","audio","298.5875","482.8754"
"47","Informational Search","flat","dvd","220.8750","362.0078"
"47","Informational Search","flat","tv","262.2750","428.4587"
"47","Informational Search","lioneer","audio","279.7750","472.2742"
"47","Informational Search","lioneer","dvd","333.5750","538.0218"
"47","Informational Search","lioneer","tv","327.9375","472.3708"
"47","Informational Search","pg","audio","447.8875","629.0352"
"47","Informational Search","pg","dvd","237.1875","359.4849"
"47","Informational Search","pg","tv","224.6500","377.4888"
"47","Non-Searching","flat","audio","8398.5375","880.6015"
"47","Non-Searching","flat","dvd","8435.9375","836.5591"
"47","Non-Searching","flat","tv","8372.5750","881.5256"
"47","Non-Searching","lioneer","audio","8396.6000","903.8216"
"47","Non-Searching","lioneer","dvd","8254.7125","929.6261"
"47","Non-Searching","lioneer","tv","8150.2625","1022.7694"
"47","Non-Searching","pg","audio","8222.8375","907.6826"
"47","Non-Searching","pg","dvd","8145.6000","954.6059"
"47","Non-Searching","pg","tv","8396.0625","888.9039"
"47","Transacted","flat","audio","124.0750","62.9313"
"47","Transacted","flat","dvd","130.1750","65.7873"
"47","Transacted","flat","tv","126.3250","61.4526"
"47","Transacted","lioneer","audio","121.6000","60.3485"
"47","Transacted","lioneer","dvd","131.1750","61.7549"
"47","Transacted","lioneer","tv","142.8125","69.1027"
"47","Transacted","pg","audio","123.1125","67.4728"
"47","Transacted","pg","dvd","141.6750","59.0357"
"47","Transacted","pg","tv","120.5000","58.7510"
"48","F0","flat","audio","509.4750","393.9580"
"48","F0","flat","dvd","478.5500","342.4591"
"48","F0","flat","tv","505.2375","370.4203"
"48","F0","lioneer","audio","485.4875","378.1288"
"48","F0","lioneer","dvd","551.3250","424.5074"
"48","F0","lioneer","tv","598.3875","436.3681"
"48","F0","pg","audio","596.5000","431.0649"
"48","F0","pg","dvd","584.5500","395.3126"
"48","F0","pg","tv","499.4875","392.8096"
"48","F1","flat","audio","351.1750","203.4580"
"48","F1","flat","dvd","363.4250","203.1191"
"48","F1","flat","tv","375.5500","213.1309"
"48","F1","lioneer","audio","369.1500","217.0449"
"48","F1","lioneer","dvd","393.8000","224.8568"
"48","F1","lioneer","tv","419.0375","232.4494"
"48","F1","pg","audio","383.3500","197.1563"
"48","F1","pg","dvd","441.2375","232.9084"
"48","F1","pg","tv","378.4625","234.7688"
"48","F2","flat","audio","334.2375","176.7069"
"48","F2","flat","dvd","328.1500","170.2203"
"48","F2","flat","tv","338.2750","171.0433"
"48","F2","lioneer","audio","350.5000","182.0310"
"48","F2","lioneer","dvd","363.6375","179.1618"
"48","F2","lioneer","tv","370.5875","183.2265"
"48","F2","pg","audio","339.1875","147.8776"
"48","F2","pg","dvd","383.8125","187.7405"
"48","F2","pg","tv","335.8375","166.1358"
"48","Informational Search","flat","audio","257.8875","420.0542"
"48","Informational Search","flat","dvd","321.1250","529.3763"
"48","Informational Search","flat","tv","284.9125","461.9938"
"48","Informational Search","lioneer","audio","314.5125","510.9412"
"48","Informational Search","lioneer","dvd","307.4625","487.6252"
"48","Informational Search","lioneer","tv","345.2250","520.1865"
"48","Informational Search","pg","audio","324.7000","485.0862"
"48","Informational Search","pg","dvd","258.4000","437.0502"
"48","Informational Search","pg","tv","258.8000","449.8391"
"48","Non-Searching","flat","audio","8421.2125","881.0503"
"48","Non-Searching","flat","dvd","8384.5625","906.0566"
"48","Non-Searching","flat","tv","8364.3125","909.5161"
"48","Non-Searching","lioneer","audio","8355.8750","938.5177"
"48","Non-Searching","lioneer","dvd","8250.8250","895.5290"
"48","Non-Searching","lioneer","tv","8124.9000","1063.0099"
"48","Non-Searching","pg","audio","8211.5625","897.6165"
"48","Non-Searching","pg","dvd","8192.9250","931.6028"
"48","Non-Searching","pg","tv","8404.3000","925.1071"
"48","Transacted","flat","audio","126.0125","57.4131"
"48","Transacted","flat","dvd","124.1875","58.3389"
"48","Transacted","flat","tv","131.7125","68.9676"
"48","Transacted","lioneer","audio","124.4750","52.7067"
"48","Transacted","lioneer","dvd","132.9500","60.5964"
"48","Transacted","lioneer","tv","141.8625","71.8931"
"48","Transacted","pg","audio","144.7000","72.7569"
"48","Transacted","pg","dvd","139.0750","62.5435"
"48","Transacted","pg","tv","123.1125","51.8698"
"49","F0","flat","audio","490.3750","374.6949"
"49","F0","flat","dvd","503.7750","397.8386"
"49","F0","flat","tv","502.1000","374.2965"
"49","F0","lioneer","audio","508.9125","389.4410"
"49","F0","lioneer","dvd","550.8750","396.1484"
"49","F0","lioneer","tv","602.3000","447.5944"
"49","F0","pg","audio","587.0750","409.2532"
"49","F0","pg","dvd","547.5000","374.2971"
"49","F0","pg","tv","485.5000","392.0491"
"49","F1","flat","audio","353.1750","206.8236"
"49","F1","flat","dvd","362.4625","200.3348"
"49","F1","flat","tv","370.9750","212.9048"
"49","F1","lioneer","audio","365.6375","215.4032"
"49","F1","lioneer","dvd","392.4500","221.1410"
"49","F1","lioneer","tv","422.1375","240.5447"
"49","F1","pg","audio","395.6375","201.2538"
"49","F1","pg","dvd","428.0375","229.1016"
"49","F1","pg","tv","368.0625","228.4135"
"49","F2","flat","audio","322.7750","174.7728"
"49","F2","flat","dvd","323.9250","170.1125"
"49","F2","flat","tv","332.7250","173.6648"
"49","F2","lioneer","audio","345.9375","181.6618"
"49","F2","lioneer","dvd","359.8125","174.2758"
"49","F2","lioneer","tv","372.1125","188.3905"
"49","F2","pg","audio","337.5750","144.8936"
"49","F2","pg","dvd","383.4000","191.1372"
"49","F2","pg","tv","332.7500","175.1821"
"49","Informational Search","flat","audio","206.9625","350.2367"
"49","Informational Search","flat","dvd","325.8875","527.5869"
"49","Informational Search","flat","tv","254.5375","424.1299"
"49","Informational Search","lioneer","audio","287.3000","474.1119"
"49","Informational Search","lioneer","dvd","338.6000","528.3323"
"49","Informational Search","lioneer","tv","365.4375","561.2206"
"49","Informational Search","pg","audio","286.2125","477.2560"
"49","Informational Search","pg","dvd","249.9500","429.1718"
"49","Informational Search","pg","tv","322.2000","526.4138"
"49","Non-Searching","flat","audio","8482.5500","869.5499"
"49","Non-Searching","flat","dvd","8340.6625","901.4651"
"49","Non-Searching","flat","tv","8395.8875","884.9528"
"49","Non-Searching","lioneer","audio","8349.0000","1007.8530"
"49","Non-Searching","lioneer","dvd","8210.7375","904.0308"
"49","Non-Searching","lioneer","tv","8080.5500","997.7250"
"49","Non-Searching","pg","audio","8240.3750","820.3029"
"49","Non-Searching","pg","dvd","8242.7750","878.5653"
"49","Non-Searching","pg","tv","8352.8875","995.1265"
"49","Transacted","flat","audio","144.1625","70.7874"
"49","Transacted","flat","dvd","143.2875","68.9283"
"49","Transacted","flat","tv","143.7750","70.8182"
"49","Transacted","lioneer","audio","143.2125","71.6390"
"49","Transacted","lioneer","dvd","147.5250","65.1126"
"49","Transacted","lioneer","tv","157.4625","78.1889"
"49","Transacted","pg","audio","153.1250","70.3940"
"49","Transacted","pg","dvd","148.3375","65.4286"
"49","Transacted","pg","tv","138.6000","67.0272"
"50","F0","flat","audio","450.8875","360.0855"
"50","F0","flat","dvd","523.0250","402.3434"
"50","F0","flat","tv","483.3125","363.9148"
"50","F0","lioneer","audio","510.9000","441.9249"
"50","F0","lioneer","dvd","568.3000","400.7715"
"50","F0","lioneer","tv","617.4750","426.6266"
"50","F0","pg","audio","560.2875","376.8698"
"50","F0","pg","dvd","514.3250","350.9485"
"50","F0","pg","tv","509.7750","424.7439"
"50","F1","flat","audio","344.8000","208.7369"
"50","F1","flat","dvd","363.2875","201.4583"
"50","F1","flat","tv","364.1250","210.9089"
"50","F1","lioneer","audio","363.3375","218.0825"
